total_return,sharpe_ratio,final_value,symbol,strategy
0.8568928560365043,0.41438352415316243,185689.28560365044,sz.300576,RSI策略
0.46044101744879995,0.313575535138228,146044.10174488,sz.000868,RSI策略
0.3671331180521572,3.4566940860581727,136713.31180521572,sh.688584,RSI策略
-0.016116809594821827,0.056537624060368316,98388.31904051782,sh.605566,RSI策略
-0.5820994208819988,-1.1004803443704445,41790.05791180012,sz.000826,RSI策略
-0.1429673273255999,0.003419881012849374,85703.26726744001,sh.688316,RSI策略
0.057755967399735236,0.07465951625358143,105775.59673997352,sh.688628,RSI策略
8.973116214571224,0.6741780066746453,997311.6214571224,sz.002487,RSI策略
0.408841116058848,0.2844900029005819,140884.1116058848,sh.603117,RSI策略
0.14346261889534187,0.16502780620191898,114346.26188953419,sz.000650,RSI策略
0.545360026333915,0.46997226633318584,154536.0026333915,sz.003040,RSI策略
0.8341734633827017,0.5134817490490019,183417.34633827017,sz.000863,RSI策略
0.2588159889808179,0.24362061255621392,125881.5988980818,sh.600785,RSI策略
-0.18036568218739937,-0.08846594760032711,81963.43178126006,sh.600107,RSI策略
0.4624797622890232,0.36316606997651124,146247.97622890232,sz.300005,RSI策略
0.2467212379767408,0.9189368529275721,124672.12379767408,sz.301577,RSI策略
0.38655129111793035,0.28773651671205763,138655.12911179304,sz.300920,RSI策略
0.4813962658060039,0.582527781092618,148139.6265806004,sh.601211,RSI策略
1.0155171661091997,0.4280914802149897,201551.71661091998,sh.600793,RSI策略
1.3564750117054447,0.43614556242897246,235647.50117054448,sz.300700,RSI策略
1.5304581421951167,0.7102483959230736,253045.81421951167,sh.688076,RSI策略
0.19042822094017203,0.2357636511451456,119042.8220940172,sz.300433,RSI策略
2.35413914704977,0.763712509240492,335413.914704977,sh.603130,RSI策略
0.49138899967096394,0.8417967530356436,149138.8999670964,sz.002078,RSI策略
0.1850103774884026,0.17991456285203883,118501.03774884026,sh.600748,RSI策略
-0.059023725781365645,-0.12275914067691673,94097.62742186344,sh.688370,RSI策略
-0.1641687651659013,-0.021084777483563678,83583.12348340987,sz.002254,RSI策略
0.3316303073022957,0.43366693546648716,133163.03073022957,sz.000400,RSI策略
-0.3931053574081375,-0.40053049321062323,60689.46425918625,sh.603456,RSI策略
0.4109381957156214,0.5753510143710135,141093.81957156214,sz.002870,RSI策略
0.04948248527796532,-0.01731680272290137,104948.24852779653,sz.300752,RSI策略
3.2640903575924667,0.5230207603663893,426409.0357592467,sz.000683,RSI策略
0.5036767231171537,0.43888445773367973,150367.67231171537,sz.301383,RSI策略
1.3750399577344254,1.0315382303089586,237503.99577344256,sz.300627,RSI策略
-0.2106892533082809,-0.2793188785202197,78931.07466917191,sh.600094,RSI策略
0.1855114944106582,0.3638919140114908,118551.14944106582,sz.300849,RSI策略
0.21116089958579978,0.2119920395982991,121116.08995857998,sz.000633,RSI策略
0.12006537281925761,0.19972522432397585,112006.53728192576,sh.601375,RSI策略
-0.12874327308541833,-0.09171928166913933,87125.67269145817,sh.603160,RSI策略
-0.10478044264173936,-0.2907239383505583,89521.95573582606,sh.601921,RSI策略
0.5983527395905194,0.34793201120103684,159835.27395905193,sh.601609,RSI策略
0.12405429821743659,0.24985567619879548,112405.42982174366,sh.688711,RSI策略
0.8759552868697699,0.6957517208355941,187595.528686977,sz.000061,RSI策略
0.2563426012981264,0.4872598563958244,125634.26012981264,sz.301311,RSI策略
0.15271652016799983,0.23309711633660551,115271.65201679998,sh.688052,RSI策略
0.159120542785703,0.42691817867314513,115912.0542785703,sz.002025,RSI策略
-0.3154305264359065,-0.44904930472311405,68456.94735640935,sh.605399,RSI策略
-0.3610330285711448,-0.6985191998569392,63896.697142885525,sh.688613,RSI策略
0.4996097042013108,0.4581413559021409,149960.97042013108,sz.300428,RSI策略
0.6637630145133974,0.6751477792961698,166376.30145133974,sh.688472,RSI策略
-0.13255559222689262,-0.24123326719911573,86744.44077731074,sh.600570,RSI策略
0.09679111314278169,0.10605792421463592,109679.11131427817,sh.601010,RSI策略
-0.1882119001370773,-0.4305169590307878,81178.80998629227,sh.688819,RSI策略
0.6429353928609609,0.9380499915605479,164293.5392860961,sh.600502,RSI策略
0.0139924581720907,-0.07258780939946256,101399.24581720907,sh.600037,RSI策略
0.941819259106075,0.7279297470123347,194181.9259106075,sz.001296,RSI策略
0.31124190662805196,0.35406635543098663,131124.1906628052,sh.603116,RSI策略
-0.16878147161980422,-0.4525228126308489,83121.85283801958,sh.688595,RSI策略
0.2990348940538874,0.23162064186195305,129903.48940538874,sz.002902,RSI策略
